Data Medicao,PRECIPITACAO TOTAL, DIARIO (AUT)(mm),PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),TEMPERATURA MAXIMA, DIARIA (AUT)(°C),TEMPERATURA MEDIA, DIARIA (AUT)(°C),TEMPERATURA MINIMA, DIARIA (AUT)(°C),UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%),UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%),VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s),VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
2022-03-06,null,null,null,null,null,null,null,56,null,null,,,,,,,,
2022-03-07,null,null,null,null,null,null,null,45,null,null,,,,,,,,
2022-03-08,null,null,null,null,null,null,null,73,null,null,,,,,,,,
2022-03-09,null,null,null,null,null,null,null,57,null,null,,,,,,,,
2022-03-10,null,null,null,null,null,null,null,66,null,null,,,,,,,,
2022-03-11,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-12,null,null,null,null,null,null,null,79,null,null,,,,,,,,
2022-03-13,null,null,null,null,null,null,null,95,null,null,,,,,,,,
2022-03-14,null,null,null,null,null,null,null,98,null,null,,,,,,,,
2022-03-15,null,null,null,null,null,null,null,82,null,null,,,,,,,,
2022-03-16,null,null,null,null,null,null,null,63,null,null,,,,,,,,
2022-03-17,null,null,null,null,null,null,null,51,null,null,,,,,,,,
2022-03-18,null,null,null,null,null,null,null,53,null,null,,,,,,,,
2022-03-19,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-20,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-21,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-22,null,null,null,null,null,null,null,52,null,null,,,,,,,,
2022-03-23,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-24,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-25,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-26,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-27,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-28,null,null,null,null,null,null,null,57,null,null,,,,,,,,
2022-03-29,null,null,null,null,null,null,null,66,null,null,,,,,,,,
2022-03-30,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-03-31,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-01,null,null,null,null,null,null,null,68,null,null,,,,,,,,
2022-04-02,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-03,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-04,null,null,null,null,null,null,null,83,null,null,,,,,,,,
2022-04-05,null,null,null,null,null,null,null,82,null,null,,,,,,,,
2022-04-06,null,null,null,null,null,null,null,69,null,null,,,,,,,,
2022-04-07,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-08,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-09,null,null,null,null,null,null,null,79,null,null,,,,,,,,
2022-04-10,null,null,null,null,null,null,null,61,null,null,,,,,,,,
2022-04-11,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-12,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-13,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-14,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-15,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-16,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-17,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-18,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-19,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-20,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-21,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-22,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-23,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-24,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-25,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-26,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-27,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-28,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-29,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-04-30,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-01,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-02,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-03,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-04,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-05,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-06,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-07,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-08,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-09,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-10,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-11,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-12,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-13,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-14,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-15,null,null,null,null,null,null,null,null,null,null,,,,,,,,
2022-05-16,null,null,null,null,null,null,null,58,null,null,,,,,,,,
2022-05-17,5,916.3,3.4,7.4,5.2,4.7,88.6,71,17.6,null,,,,,,,,
2022-05-18,52.4,914.7,7.3,10.8,8.1,2.8,94.8,81,16.8,5.3,,,,,,,,
2022-05-19,11.2,921.9,7,10.9,8.4,7.2,90.6,75,null,null,,,,,,,,
2022-05-20,0,924.4,6.4,14,8.7,6.3,86.5,57,null,null,,,,,,,,
2022-05-21,.2,926.2,5.9,16.2,9.1,3.5,82.1,55,null,null,,,,,,,,
2022-05-22,.2,925.8,7.5,16.9,10.3,5.3,84.2,53,null,null,,,,,,,,
2022-05-23,0,924.1,9.1,19.6,12.8,8.2,79.3,52,null,null,,,,,,,,
2022-05-24,0,924.3,10.2,22,15.1,10.5,74.8,46,null,null,,,,,,,,
2022-05-25,0,924.9,10.5,23.2,16.8,12.3,68.3,39,11.3,3.5,,,,,,,,
2022-05-26,5.8,926,12.8,18,14.5,13.1,90.3,58,null,null,,,,,,,,
2022-05-27,3,922.6,12.9,15.6,14.3,12.8,91.5,81,null,null,,,,,,,,
2022-05-28,2.2,919.8,13.7,18.8,15.1,13.1,91.6,75,null,null,,,,,,,,
2022-05-29,37.8,915.2,13,15.1,13.5,13.2,96.9,89,10.7,2.9,,,,,,,,
2022-05-30,34.2,918.6,7.4,10.5,8,7.5,96.5,83,9.1,1.5,,,,,,,,
2022-05-31,.2,922.7,1.7,7.9,3.2,-1.3,89.9,63,null,null,,,,,,,,
2022-06-01,.6,921.6,3.6,6.8,3.9,1.1,98,93,null,null,,,,,,,,
2022-06-02,5.8,922.3,5.3,6.2,5.5,4.2,99,99,7.1,1.6,,,,,,,,
2022-06-03,10.2,926.6,4.9,9.3,5.9,3.7,93.6,73,7.9,null,,,,,,,,
2022-06-04,0,925.9,7.7,16.3,10.5,4.1,83.5,68,null,null,,,,,,,,
2022-06-05,.2,923.1,10.9,13.6,12.3,9.2,91.7,82,null,null,,,,,,,,
2022-06-06,39.4,919.9,13.2,14.7,13.7,11.8,96.3,85,11.3,3.1,,,,,,,,
2022-06-07,15.4,919.8,12,13.4,12.2,11.6,98.9,95,4,.9,,,,,,,,
2022-06-08,.6,921.3,11.5,17.6,12.5,10.1,94,73,6.8,2,,,,,,,,
2022-06-09,.4,922.2,11.2,16.2,13,10.4,88.6,76,null,null,,,,,,,,
2022-06-10,.8,922.5,8.8,13.7,10.2,10.9,91.4,76,null,null,,,,,,,,
2022-06-11,.2,923.8,-2.5,7.9,3,-1.6,69.6,42,null,null,,,,,,,,
2022-06-12,.2,924.3,-2.1,10.7,5.3,-.2,59.9,41,15.7,3.5,,,,,,,,
2022-06-13,0,927.3,5.9,11.7,8.1,3.5,86.7,59,null,null,,,,,,,,
2022-06-14,0,925.5,7.4,18.5,10.4,5.2,83.1,49,null,null,,,,,,,,
2022-06-15,0,924.2,7.1,19.2,11.3,7.1,77.1,30,null,null,,,,,,,,
2022-06-16,0,921.4,8.1,21.9,15.3,9.6,63.2,40,8.5,2.9,,,,,,,,
2022-06-17,33.8,913.4,12,18.5,14.6,13.9,86.4,55,16.7,3.5,,,,,,,,
2022-06-18,33.8,922.1,2.1,10.5,6.1,2.2,76.6,50,9.9,null,,,,,,,,
2022-06-19,0,924.5,1.8,15.7,7.8,1.9,68.2,33,null,null,,,,,,,,
2022-06-20,0,923.4,7.9,19.1,10.4,5,85.8,53,null,null,,,,,,,,
2022-06-21,3.8,920.6,10.4,13.3,12.3,7.9,88.8,71,7.4,null,,,,,,,,
2022-06-22,29,917.4,11.4,15.1,11.8,10.3,97.6,91,12.5,1.7,,,,,,,,
2022-06-23,54.2,919.5,12.2,13.6,12.4,10.9,99,99,6.5,1.3,,,,,,,,
2022-06-24,.6,922.9,12.5,15.1,12.6,11.1,99,99,4.4,1.1,,,,,,,,
2022-06-25,21.6,928.2,8,12.2,8.1,7.5,99,99,6.8,1.5,,,,,,,,
2022-06-26,1,927,6.3,8.5,6.5,5.3,99,98,6.4,1.4,,,,,,,,
2022-06-27,.2,923.9,11.1,17.9,12.4,6,92.3,79,8.9,3.4,,,,,,,,
2022-06-28,0,920.1,12.1,19.8,14.3,10.5,87.6,64,null,null,,,,,,,,
2022-06-29,8.8,919.8,6.6,16,8,4.9,91.3,68,11.1,null,,,,,,,,
2022-06-30,.6,922.3,4.9,15.3,8.1,3.5,82.9,31,null,null,,,,,,,,
2022-07-01,0,920.9,5,18.2,10.7,2.7,69.2,49,9.6,null,,,,,,,,
2022-07-02,0,919.8,11.1,23,16.4,9.8,72.2,52,null,null,,,,,,,,
2022-07-03,1,924,12,18.5,12.6,9.7,96.1,81,7.9,null,,,,,,,,
2022-07-04,0,923.4,13.2,25.5,20,10.2,66.5,43,10,3.5,,,,,,,,
2022-07-05,0,921.8,12.6,22.9,19,15.3,66.8,55,8.3,3.3,,,,,,,,
2022-07-06,0,921,12.6,22.9,19.4,16.2,65.2,54,10.4,3.5,,,,,,,,
2022-07-07,0,921.2,10.7,21.2,17.3,14.6,66.1,47,11.9,4.2,,,,,,,,
2022-07-08,21.6,926.9,11.9,16.7,12.3,9.9,97.7,83,7.6,2.2,,,,,,,,
2022-07-09,.6,925.2,11.7,22.5,16.5,9.3,74.4,53,null,null,,,,,,,,
2022-07-10,.2,920.9,12.1,20.7,17.2,14.2,72.2,62,16.6,4.8,,,,,,,,
2022-07-11,0,913.7,12.5,23.9,19.6,15.9,64.2,50,16.1,6.4,,,,,,,,
2022-07-12,26.8,918.4,8.4,21.4,9.7,7.2,92.1,56,15.8,null,,,,,,,,
2022-07-13,.2,925,5.4,15.9,8.3,2.5,83.9,45,null,null,,,,,,,,
2022-07-14,11.6,921.5,11,14.6,12.3,6.5,92,84,10.5,null,,,,,,,,
2022-07-15,32.8,915.9,13.7,17.9,16.1,11.8,86.2,69,null,null,,,,,,,,
2022-07-16,10.8,912.3,14.3,20.1,17.3,14.6,82.7,65,34.1,null,,,,,,,,
2022-07-17,11.8,922.9,5.1,14.9,7.3,5.8,86.3,74,null,null,,,,,,,,
2022-07-18,.2,926.8,6.9,18.1,9,3.1,87.9,55,null,null,,,,,,,,
2022-07-19,0,927.8,9.1,10.6,9.3,7.6,98.8,98,7.5,null,,,,,,,,
2022-07-20,.8,925,12.2,22.5,14.3,8.6,88.1,65,7.6,2.7,,,,,,,,
2022-07-21,0,921.9,13.6,22.1,17.2,11.1,80.1,63,null,null,,,,,,,,
2022-07-22,0,922.1,14.2,23.1,18.5,15.2,76.7,59,null,null,,,,,,,,
2022-07-23,0,922.4,14,20.3,16.4,13.8,86,68,null,null,,,,,,,,
2022-07-24,0,923.7,14.3,25.2,19.3,15.5,73.5,48,null,null,,,,,,,,
2022-07-25,0,925.3,13.5,25.2,19.3,16.5,70.6,44,6.2,null,,,,,,,,
2022-07-26,0,925.6,12,24.2,17.6,13.5,71.6,41,7.8,null,,,,,,,,
2022-07-27,0,922.9,10.9,21.9,16.1,10.4,71.9,53,6.8,null,,,,,,,,
2022-07-28,0,916.1,13.2,21.7,16.1,13.9,84.1,63,null,null,,,,,,,,
2022-07-29,56,918.4,5.2,13.1,6.6,4.4,90.8,83,null,null,,,,,,,,
2022-07-30,0,922.8,5.8,13.9,7.9,4.3,87.8,61,null,null,,,,,,,,
2022-07-31,.2,922.7,6.1,18.9,10.9,5.6,74.4,42,null,null,,,,,,,,
2022-08-01,0,921.8,8.2,18.3,11.7,6.7,81.2,40,null,null,,,,,,,,
2022-08-02,0,922.6,10.2,22.7,13.8,8.7,80.5,43,null,null,,,,,,,,
2022-08-03,1.2,920.9,12.4,25.2,18.1,12.2,70.6,44,null,null,,,,,,,,
2022-08-04,1,914.6,12.5,20,16.2,12.9,79.8,63,12,null,,,,,,,,
2022-08-05,19.4,919.7,8,16.1,9.9,8.4,88.5,69,null,null,,,,,,,,
2022-08-06,.2,922.8,6.1,13.8,7.5,3.6,91.3,71,null,null,,,,,,,,
2022-08-07,.8,920.6,9.1,14.1,10.4,4.2,92.3,78,null,null,,,,,,,,
2022-08-08,6.6,923.5,10,11.1,10.2,9.8,99,98,6.8,1.3,,,,,,,,
2022-08-09,9,925.5,9.1,11.1,9.3,9.2,99,99,9,1.5,,,,,,,,
2022-08-10,55.8,925.1,7.1,8.5,7.3,6.3,99,99,9.4,1.8,,,,,,,,
2022-08-11,10.6,927.4,7.9,14,9,5,93.3,63,6.2,null,,,,,,,,
2022-08-12,.2,926.5,7.7,18.1,11.8,7.8,77.9,47,null,null,,,,,,,,
2022-08-13,0,925.3,8.7,18.6,12.7,8.5,77.3,57,null,null,,,,,,,,
2022-08-14,0,922.8,10.6,21.6,15.1,10,76.5,46,null,null,,,,,,,,
2022-08-15,1.4,913.6,12.2,25.3,18,13.3,71,42,null,null,,,,,,,,
2022-08-16,38.6,915.8,11.5,21.9,11.9,10,97.8,57,10.8,2,,,,,,,,
2022-08-17,.4,915.3,12.1,21,15,9.6,84.4,58,12.3,null,,,,,,,,
2022-08-18,11.2,917.2,7.4,17.5,9.1,7.6,89.7,77,null,null,,,,,,,,
2022-08-19,8.6,931.3,-.3,8.6,3.4,-1,77.9,53,null,null,,,,,,,,
2022-08-20,0,932.2,2.1,14.6,6.1,-.2,77.8,43,null,null,,,,,,,,
2022-08-21,0,930.1,5.4,16.7,8.8,4,81,46,null,null,,,,,,,,
2022-08-22,.4,928.2,8.2,17.2,9.6,5.4,91.9,55,null,null,,,,,,,,
2022-08-23,0,927.3,8.2,20,12.8,8.1,76.5,42,null,null,,,,,,,,
2022-08-24,0,926.2,9.5,21.7,14.9,9.8,71.6,41,null,null,,,,,,,,
2022-08-25,0,925.6,11,24.9,17,11,69.4,38,null,null,,,,,,,,
2022-08-26,0,924.4,10.8,24,17.4,13.1,65.6,40,null,null,,,,,,,,
2022-08-27,0,920.2,9.8,25.9,19.5,14.2,56,31,null,null,,,,,,,,
2022-08-28,17,926.7,6.7,19.8,7.4,4.4,95.5,52,11.5,2.4,,,,,,,,
2022-08-29,.8,933.5,2.4,8.1,4.1,2,89,71,null,null,,,,,,,,
2022-08-30,.2,931,5.9,17.1,8.9,2.8,83,51,null,null,,,,,,,,
2022-08-31,0,926,6.2,20.9,12.5,5.6,68.4,39,null,null,,,,,,,,
2022-09-01,0,920.6,8.9,23.8,15.6,9.1,66.1,41,null,null,,,,,,,,
2022-09-02,12.4,919.6,12.1,19,14,13,88.8,59,null,null,,,,,,,,
2022-09-03,10,926.7,3.8,10.1,6.4,3.7,84.9,51,9.8,null,,,,,,,,
2022-09-04,.2,929,4.8,13,6.8,1,87.4,62,null,null,,,,,,,,
2022-09-05,0,928.5,7.1,17.9,11,5.9,78.2,44,null,null,,,,,,,,
2022-09-06,0,926.9,10.5,18.7,13.5,10.9,82.7,65,null,null,,,,,,,,
2022-09-07,0,920.7,10.7,18.9,14.8,12.6,77.3,61,null,null,,,,,,,,
2022-09-08,0,917,13.2,25.2,17,10.6,80.3,47,null,null,,,,,,,,
2022-09-09,0,914.8,15.8,26.8,21.4,14.4,72.1,54,null,null,,,,,,,,
2022-09-10,35.2,923.2,4.5,14.5,7.5,3.7,83,51,8.7,null,,,,,,,,
2022-09-11,0,924.2,4.2,13.5,7.6,1.9,80.3,55,null,null,,,,,,,,
2022-09-12,.2,919.3,10.2,19.5,13.6,8.1,80.4,66,null,null,,,,,,,,
2022-09-13,0,919,11.2,17.2,13.9,12.3,84.8,56,null,null,,,,,,,,
2022-09-14,.6,923.5,10,15.1,10.7,9,95.4,76,null,null,,,,,,,,
2022-09-15,17.8,926.5,10.6,13.6,11,9.7,97.4,90,5.7,1.2,,,,,,,,
2022-09-16,4.2,928,9,18.7,12.3,8.5,81.5,50,null,null,,,,,,,,
2022-09-17,.2,927.1,7,19.4,12.4,7.6,71.5,44,null,null,,,,,,,,
2022-09-18,0,922,6.8,21.9,13.7,8,64.5,42,null,null,,,,,,,,
2022-09-19,.2,919.1,10.2,14.8,11.9,10.1,89.4,74,null,null,,,,,,,,
2022-09-20,17.6,919,11.6,17,13.1,10.5,90.8,70,9.3,null,,,,,,,,
2022-09-21,.2,918.1,10.6,18,11.5,7.5,94.3,69,null,null,,,,,,,,
2022-09-22,14.4,915.6,10,14.2,11.1,9.9,93.5,79,12.7,3.3,,,,,,,,
2022-09-23,15.4,921.3,2.4,12.3,7.2,3.4,73,49,null,null,,,,,,,,
2022-09-24,0,924.6,3.7,16.1,9,2.5,73.6,40,null,null,,,,,,,,
2022-09-25,0,921.9,7.8,21,13.1,7.6,72,43,null,null,,,,,,,,
2022-09-26,.6,920.2,11.3,20.2,14.8,11.5,80.5,58,null,null,,,,,,,,
2022-09-27,0,923,11.4,20.3,14.8,11.3,81.9,57,null,null,,,,,,,,
2022-09-28,.2,927.5,9.6,15.3,11.1,8.7,90.7,71,null,null,,,,,,,,
2022-09-29,0,927.7,7.6,16.5,11,8,80.5,56,null,null,,,,,,,,
2022-09-30,0,925.1,9.4,17.6,11.9,9.6,85.3,66,null,null,,,,,,,,
2022-10-01,11.8,923.7,11.6,17.6,13.2,10.8,90.5,61,7.3,null,,,,,,,,
2022-10-02,.2,924.8,9.6,15.5,11.5,7.5,88.5,67,null,null,,,,,,,,
2022-10-03,0,922.8,9.2,16.2,11.7,7.1,86.6,49,null,null,,,,,,,,
2022-10-04,0,920.4,6.1,15.7,9.6,3.1,80,60,null,null,,,,,,,,
2022-10-05,0,919.4,9.8,21.1,13.8,8.1,77.2,58,null,null,,,,,,,,
2022-10-06,8,913.7,13.7,19.2,15.8,13.2,87.3,77,null,null,,,,,,,,
2022-10-07,11.2,913.3,10.7,17.3,13.7,10.5,82.9,60,null,null,,,,,,,,
2022-10-08,0,916.3,8.2,22.6,14.7,8,68,37,null,null,,,,,,,,
2022-10-09,2,921.5,7.3,16.1,9.3,6.4,88.3,61,null,null,,,,,,,,
2022-10-10,0,925.6,5.7,11,7.8,5.5,86.7,74,null,null,,,,,,,,
2022-10-11,14.6,921,12.6,17.1,14.2,8.3,90.4,74,null,null,,,,,,,,
2022-10-12,6.2,920.3,13.1,15.9,14,12.6,94.5,84,8.2,null,,,,,,,,
2022-10-13,.4,921.8,13,22.7,15.9,10.8,84.7,52,null,null,,,,,,,,
2022-10-14,11.2,928.7,11.2,15.8,11.4,10.3,98.6,95,8.4,1.8,,,,,,,,
2022-10-15,11.8,929.1,11.4,19.1,14,10.3,84.8,68,null,null,,,,,,,,
2022-10-16,5.8,923.2,13.8,21.7,15.7,12.8,88.8,63,null,null,,,,,,,,
2022-10-17,1,922.9,12.9,19.8,14.9,12.1,88.4,64,null,null,,,,,,,,
2022-10-18,.2,925,12.7,17.8,14.4,12.8,89.6,76,null,null,,,,,,,,
2022-10-19,3,922.1,14.5,21.2,16.3,13.7,89.3,74,null,null,,,,,,,,
2022-10-20,.2,916.4,15.6,24.8,17.4,13.9,90.1,49,null,null,,,,,,,,
2022-10-21,29,913.2,14.8,21.1,16.6,14.9,89.7,64,8.5,null,,,,,,,,
2022-10-22,9.8,920.2,12.9,17.1,13.7,11.6,95.7,82,6.3,null,,,,,,,,
2022-10-23,.8,922.5,11.4,19.7,14.1,10.4,85.5,56,null,null,,,,,,,,
2022-10-24,.2,923.4,10,18.4,12.5,7.2,86.1,60,null,null,,,,,,,,
2022-10-25,.2,921.4,12,22.4,15.7,10.9,79.9,51,null,null,,,,,,,,
2022-10-26,0,916.9,13.3,27.7,19.3,13.4,70.8,41,null,null,,,,,,,,
2022-10-27,3.4,916.5,12.8,23.1,17.6,14.6,75.6,41,null,null,,,,,,,,
2022-10-28,.2,918.3,9.4,25.6,18.1,11,59.7,27,null,null,,,,,,,,
2022-10-29,0,915.2,14.9,26.5,19.5,15.2,75.9,57,null,null,,,,,,,,
2022-10-30,1.2,911.1,14.7,26.9,20.8,15.7,69.8,48,null,null,,,,,,,,
2022-10-31,17.8,918.6,11.8,20.8,12.1,11.8,97.9,68,13.7,2.8,,,,,,,,
2022-11-01,58.4,929.2,4.3,11.7,7.1,4.5,84,53,null,null,,,,,,,,
2022-11-02,0,932.1,5.3,14.8,8.8,4.3,80.1,58,null,null,,,,,,,,
2022-11-03,0,929.9,5.3,17.4,11.1,5.6,71.1,31,null,null,,,,,,,,
2022-11-04,0,927.6,7.8,16.1,11.3,7.8,80.3,54,null,null,,,,,,,,
2022-11-05,0,926,8.9,19.7,12.4,6.6,80.4,54,null,null,,,,,,,,
2022-11-06,1,927,9,18.4,12.8,8.2,79.1,54,null,null,,,,,,,,
2022-11-07,0,926.5,9.9,14.3,10.9,8.4,93,84,null,null,,,,,,,,
2022-11-08,10.4,924,9.7,15.4,11.6,8.3,88.8,68,null,null,,,,,,,,
2022-11-09,.2,921.9,10.8,17.3,12.3,7.9,91.1,72,null,null,,,,,,,,
2022-11-10,.2,921,11.9,21.3,14.7,8.9,84.6,59,null,null,,,,,,,,
2022-11-11,.2,919.9,12.9,19.6,15.4,12.4,85.5,67,null,null,,,,,,,,
2022-11-12,0,918.6,15.3,24.7,18.9,15,80.5,61,null,null,,,,,,,,
2022-11-13,0,915.3,15.7,24.5,19.3,17.2,80.3,59,null,null,,,,,,,,
2022-11-14,2,913.3,14,24,19.3,17.7,74.3,41,null,null,,,,,,,,
2022-11-15,6.8,919,8.3,21.8,16.8,12.2,59.9,32,null,null,,,,,,,,
2022-11-16,0,923.7,6.8,23,18.2,13.6,48.8,30,null,null,,,,,,,,
2022-11-17,0,924.5,8.6,24.3,17.7,11.4,57,32,null,null,,,,,,,,
2022-11-18,0,923.1,5.4,25.8,20.2,14.9,39.3,24,null,null,,,,,,,,
2022-11-19,0,921.2,9.5,27.9,20.1,15.3,53.8,23,null,null,,,,,,,,
2022-11-20,0,919.5,13.4,27.6,20,13.6,67.8,36,null,null,,,,,,,,
2022-11-21,0,918.5,16.3,25,19.8,16.3,81,59,null,null,,,,,,,,
2022-11-22,5,918,16.7,22,17.8,16.7,93.5,76,7.2,null,,,,,,,,
2022-11-23,15.6,918.7,15,20.2,16.4,14.6,92,74,3.5,null,,,,,,,,
2022-11-24,.4,920.4,12.3,21.5,16.4,11.2,78.8,48,null,null,,,,,,,,
2022-11-25,0,923.1,12.1,22.8,15.9,9.9,79.1,49,null,null,,,,,,,,
2022-11-26,0,924.3,14,23.8,17.3,13.4,81.8,59,null,null,,,,,,,,
2022-11-27,0,924.1,15.4,24.6,18.9,15.8,81.3,55,null,null,,,,,,,,
2022-11-28,.4,921.1,14.1,23.4,17.3,13.7,81.8,62,null,null,,,,,,,,
2022-11-29,1.4,916.7,15.4,23.8,18.6,15.3,82.3,65,null,null,,,,,,,,
2022-11-30,.6,914.1,16.1,25.9,20.1,16.6,78.7,58,null,null,,,,,,,,
2022-12-01,0,913.8,16.8,27.4,21.2,17.1,77,50,null,null,,,,,,,,
2022-12-02,.4,917,17.5,29.2,22.3,18.2,75.8,43,null,null,,,,,,,,
2022-12-03,9.6,918.1,18.7,23.9,20.4,17.8,90.3,71,null,null,,,,,,,,
2022-12-04,1,916.4,18.3,25.5,19.9,18.8,90.7,68,null,null,,,,,,,,
2022-12-05,8.6,918.7,18,21.6,18.5,16.6,97.1,87,8.7,1.2,,,,,,,,
2022-12-06,7.2,920,18.4,24.5,19.7,16.6,92.7,78,null,null,,,,,,,,
2022-12-07,.2,919.4,17,24.6,19.2,14.9,88.1,66,null,null,,,,,,,,
2022-12-08,0,915.8,14.2,30.5,22,13.8,63.6,31,null,null,,,,,,,,
2022-12-09,0,916.3,11.7,29.7,23.7,17.4,51.1,8,null,null,,,,,,,,
2022-12-10,0,916.9,19.1,29.2,23.1,19.7,79.2,55,null,null,,,,,,,,
2022-12-11,0,916.7,19,28.2,22.2,17,83,53,null,null,,,,,,,,
2022-12-12,0,912.4,17.6,30.2,22.3,18.8,78,41,null,null,,,,,,,,
2022-12-13,15.8,916,11.1,20.5,15.2,11.6,78.4,48,null,null,,,,,,,,
2022-12-14,0,918.9,10.7,23.2,16.6,10.4,70.5,30,null,null,,,,,,,,
2022-12-15,0,917.9,14,27.5,19.4,14.2,72.5,39,null,null,,,,,,,,
2022-12-16,1.6,917.5,14,19.9,15.6,14.2,90.6,67,null,null,,,,,,,,
2022-12-17,12.2,917.7,11.6,21.7,15.3,10.7,79.9,54,null,null,,,,,,,,
2022-12-18,1,920.1,13.2,19.6,15.8,13.7,85.1,74,null,null,,,,,,,,
2022-12-19,0,921.2,14.2,22.7,17.3,14.6,82.4,64,null,null,,,,,,,,
2022-12-20,1.8,920.7,15,23.7,18,15.4,83,62,null,null,,,,,,,,
2022-12-21,5.6,921.7,13.9,22.8,18,14.3,78,59,null,null,,,,,,,,
2022-12-22,0,921.2,13.1,24.8,18,13.4,74.8,51,null,null,,,,,,,,
2022-12-23,0,919.7,13.8,26.6,19.7,14.3,71.4,41,null,null,,,,,,,,
2022-12-24,0,919.6,12.8,28.6,21.1,15.1,63.3,26,null,null,,,,,,,,
2022-12-25,0,920.3,16.5,26.5,20.3,16.7,79.4,52,null,null,,,,,,,,
2022-12-26,4.2,920,15.5,20.4,16.5,14.4,93.6,83,null,null,,,,,,,,
2022-12-27,2.8,919,15.2,21.1,16.7,13.1,91.5,78,6,null,,,,,,,,
2022-12-28,9.2,916,14.8,18.9,16.6,15.7,89.7,65,null,null,,,,,,,,
2022-12-29,1.4,919.5,12.2,22.9,17.3,13,73.3,55,null,null,,,,,,,,
2022-12-30,0,921.1,11.6,26.9,18.9,12.2,65.8,34,null,null,,,,,,,,
2022-12-31,0,921,14.3,30.1,22.6,16.9,63.5,27,null,null,,,,,,,,
2023-01-01,0,919.7,15,30.8,24,17.9,58.7,31,null,null,,,,,,,,
2023-01-02,0,916,17.3,27.5,22.8,19.6,71.8,55,null,null,,,,,,,,
2023-01-03,15.8,915.6,17.3,24.2,19.5,16.7,88.2,53,8.1,null,,,,,,,,
2023-01-04,0,917.8,12,24.7,19.3,15.3,67.5,31,null,null,,,,,,,,
2023-01-05,0,921,7.2,25.7,20,13.7,45,26,null,null,,,,,,,,
2023-01-06,0,924.4,12,24.9,18.3,13,68.3,42,null,null,,,,,,,,
2023-01-07,0,926.4,12.9,24.9,18,12.9,73.5,46,null,null,,,,,,,,
